ANO_EMPENHO;DS_ORGAO;VL_EMPENHADO
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;174,4
2018;FUNDO MUNICIPAL DA SAÚDE;26036,7
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;31658,34
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;31658,34
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8,72
2018;FUNDO MUNICIPAL DA SAÚDE;500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;56838,15
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;56838,15
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;80,85
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;80,85
2018;FUNDO MUNICIPAL DA SAÚDE;15102,7
2018;FUNDO MUNICIPAL DA SAÚDE;15102,7
2018;FUNDO MUNICIPAL DA SAÚDE;15102,7
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;74141,97
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;74141,97
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;51
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;51
2018;FUNDO MUNICIPAL DA SAÚDE;6082
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;37902,84
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;37902,84
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,55
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,55
2018;FUNDO MUNICIPAL DA SAÚDE;10498,32
2018;FUNDO MUNICIPAL DA SAÚDE;10498,32
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;74753,22
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;74753,22
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,55
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,55
2018;FUNDO MUNICIPAL DA SAÚDE;800
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;112145,94
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;112145,94
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;37,65
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;37,65
2018;FUNDO MUNICIPAL DA SAÚDE;660
2018;FUNDO MUNICIPAL DA SAÚDE;660
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;64257,27
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;64257,27
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;17
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;17
2018;FUNDO MUNICIPAL DA SAÚDE;660
2018;FUNDO MUNICIPAL DA SAÚDE;660
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;103589,34
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;103589,34
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;7,4
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;7,4
2018;FUNDO MUNICIPAL DA SAÚDE;1320
2018;FUNDO MUNICIPAL DA SAÚDE;1320
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;45651,3
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;17
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;17
2018;FUNDO MUNICIPAL DA SAÚDE;1400
2018;FUNDO MUNICIPAL DA SAÚDE;1400
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;5120,26
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;5120,26
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;172,8
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;172,8
2018;FUNDO MUNICIPAL DA SAÚDE;1980
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;85000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;85000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;85000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;85000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;102
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;102
2018;FUNDO MUNICIPAL DA SAÚDE;1980
2018;FUNDO MUNICIPAL DA SAÚDE;1980
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;45651,3
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;45651,3
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;39,5
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;39,5
2018;FUNDO MUNICIPAL DA SAÚDE;16666,66
2018;FUNDO MUNICIPAL DA SAÚDE;16666,66
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;300000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;300000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;300000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;300000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;13,41
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;13,41
2018;FUNDO MUNICIPAL DA SAÚDE;800
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;71888,49
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;71888,49
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;1,49
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;1700000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;1,49
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;1,49
2018;FUNDO MUNICIPAL DA SAÚDE;600
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;600000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;600000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,96
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,96
2018;FUNDO MUNICIPAL DA SAÚDE;1950
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;500
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;500
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;500
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;500
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;2,98
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;2,98
2018;FUNDO MUNICIPAL DA SAÚDE;5657,4
2018;FUNDO MUNICIPAL DA SAÚDE;5657,4
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;41771,7
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;41771,7
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;29,8
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;29,8
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;500
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,96
2018;FUNDO MUNICIPAL DA SAÚDE;694
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;48829,26
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;48829,26
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;39,36
2018;FUNDO MUNICIPAL DA SAÚDE;850
2018;FUNDO MUNICIPAL DA SAÚDE;850
2018;FUNDO MUNICIPAL DA SAÚDE;850
2018;FUNDO MUNICIPAL DA SAÚDE;850
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;10000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5,12
2018;FUNDO MUNICIPAL DA SAÚDE;25000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;5000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;16,96
2018;FUNDO MUNICIPAL DA SAÚDE;72960
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;6,72
2018;FUNDO MUNICIPAL DA SAÚDE;1799,7
2018;SECRETARIA MUNICIPAL DO URBANISMO;648000
2018;SECRETARIA MUNICIPAL DO URBANISMO;648000
2018;SECRETARIA MUNICIPAL DO URBANISMO;648000
2018;SECRETARIA MUNICIPAL DO URBANISMO;648000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;89,92
2018;FUNDO MUNICIPAL DA SAÚDE;4650
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;3000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;3000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;3000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;4,8
2018;FUNDO MUNICIPAL DA SAÚDE;905
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;50000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;18,88
2018;FUNDO MUNICIPAL DA SAÚDE;2260
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;39959,43
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;39959,43
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;101549,06
2018;FUNDO MUNICIPAL DA SAÚDE;21666,66
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;60000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;60000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;60000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;60000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5000
2018;FUNDO MUNICIPAL DA SAÚDE;6666,66
2018;SECRETARIA MUNICIPAL DO URBANISMO;27000
2018;SECRETARIA MUNICIPAL DO URBANISMO;27000
2018;SECRETARIA MUNICIPAL DO URBANISMO;27000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;2446,78
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;2446,78
2018;FUNDO MUNICIPAL DA SAÚDE;23076,92
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;32,62
2018;FUNDO MUNICIPAL DA SAÚDE;8333,34
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;32285,25
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;32285,25
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;30000
2018;FUNDO MUNICIPAL DA SAÚDE;740732,9
2018;FUNDO MUNICIPAL DA SAÚDE;740732,9
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;170000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;973
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;973
2018;FUNDO MUNICIPAL DA SAÚDE;600
2018;FUNDO MUNICIPAL DA SAÚDE;600
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;25000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;25000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;25000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;25000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;13427
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;13427
2018;FUNDO MUNICIPAL DA SAÚDE;392703,5
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;1193,18
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;1193,18
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;29400
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;29400
2018;FUNDO MUNICIPAL DA SAÚDE;900
2018;FUNDO MUNICIPAL DA SAÚDE;900
2018;SECRETARIA MUNICIPAL DO URBANISMO;42400
2018;SECRETARIA MUNICIPAL DO URBANISMO;42400
2018;SECRETARIA MUNICIPAL DO URBANISMO;42400
2018;SECRETARIA MUNICIPAL DO URBANISMO;42400
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;300
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;300
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;300
2018;FUNDO MUNICIPAL DA SAÚDE;392703,52
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;61382,25
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;61382,25
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;100
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;100
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;875
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;875
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;194,4
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;194,4
2018;FUNDO MUNICIPAL DA SAÚDE;233891,66
2018;FUNDO MUNICIPAL DA SAÚDE;233891,66
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;12000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;12000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;12000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;3252,02
2018;FUNDO MUNICIPAL DA SAÚDE;24516,66
2018;FUNDO MUNICIPAL DA SAÚDE;24516,66
2018;FUNDO MUNICIPAL DA SAÚDE;24516,66
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;400000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;24932,21
2018;FUNDO MUNICIPAL DA SAÚDE;2500
2018;FUNDO MUNICIPAL DA SAÚDE;2500
2018;FUNDO MUNICIPAL DA SAÚDE;2500
2018;FUNDO MUNICIPAL DA SAÚDE;2500
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;43047
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;43047
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;1806,68
2018;FUNDO MUNICIPAL DA SAÚDE;3000
2018;SECRETARIA MUNICIPAL DO URBANISMO;219200
2018;SECRETARIA MUNICIPAL DO URBANISMO;219200
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5058,71
2018;FUNDO MUNICIPAL DA SAÚDE;26094,34
2018;FUNDO MUNICIPAL DA SAÚDE;26094,34
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;8249285,82
2018;SECRETARIA MUNICIPAL DE RECURSOS HUMANOS;8249285,82
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;2529,35
2018;FUNDO MUNICIPAL DA SAÚDE;3329,16
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;100000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;100000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;70640
2018;FUNDO MUNICIPAL DA SAÚDE;11875,3
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;48483,81
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;48483,81
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;6673,86
2018;FUNDO MUNICIPAL DA SAÚDE;4386
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;142764,36
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;142764,36
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;142764,36
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10712
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10712
2018;FUNDO MUNICIPAL DA SAÚDE;494000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;5000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;3460
2018;FUNDO MUNICIPAL DA SAÚDE;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;227759
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;47844
2018;FUNDO MUNICIPAL DA SAÚDE;35000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;200
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;51304
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;51304
2018;FUNDO MUNICIPAL DA SAÚDE;125000
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;200
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;42798,11
2018;FUNDO MUNICIPAL DA SAÚDE;57218,13
2018;FUNDO MUNICIPAL DA SAÚDE;57218,13
2018;FUNDO MUNICIPAL DA SAÚDE;57218,13
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;200
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;35776
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;35776
2018;FUNDO MUNICIPAL DA SAÚDE;54666,66
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;200
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;234,3
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;234,3
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;234,3
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;234,3
2018;FUNDO MUNICIPAL DA SAÚDE;84955,85
2018;FUNDO MUNICIPAL DA SAÚDE;84955,85
2018;FUNDO MUNICIPAL DA SAÚDE;84955,85
2018;SECRETARIA MUNICIPAL DO URBANISMO;600000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;100
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;100
2018;FUNDO MUNICIPAL DA SAÚDE;73458,33
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;200
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;300
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;300
2018;FUNDO MUNICIPAL DA SAÚDE;54666,66
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;100000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;100000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;3500
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;3500
2018;FUNDO MUNICIPAL DA SAÚDE;400
2018;FUNDO MUNICIPAL DA SAÚDE;400
2018;SECRETARIA MUNICIPAL DO URBANISMO;144000
2018;SECRETARIA MUNICIPAL DO URBANISMO;144000
2018;SECRETARIA MUNICIPAL DO URBANISMO;144000
2018;SECRETARIA MUNICIPAL DO URBANISMO;144000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10665
2018;FUNDO MUNICIPAL DA SAÚDE;200
2018;FUNDO MUNICIPAL DA SAÚDE;200
2018;SECRETARIA MUNICIPAL DO URBANISMO;36000
2018;SECRETARIA MUNICIPAL DO URBANISMO;36000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;300
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;300
2018;FUNDO MUNICIPAL DA SAÚDE;390000
2018;FUNDO MUNICIPAL DA SAÚDE;390000
2018;FUNDO MUNICIPAL DA SAÚDE;390000
2018;FUNDO MUNICIPAL DA SAÚDE;390000
2018;SECRETARIA MUNICIPAL DO URBANISMO;60000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;69305,9
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;69305,9
2018;FUNDO MUNICIPAL DA SAÚDE;55185,06
2018;FUNDO MUNICIPAL DA SAÚDE;55185,06
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;14245,87
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;14245,87
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;2700
2018;FUNDO MUNICIPAL DA SAÚDE;52958,33
2018;SECRETARIA MUNICIPAL DO URBANISMO;12000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;2355,48
2018;FUNDO MUNICIPAL DA SAÚDE;520000
2018;SECRETARIA MUNICIPAL DO URBANISMO;48000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;4059,64
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;4059,64
2018;FUNDO MUNICIPAL DA SAÚDE;56637,25
2018;FUNDO MUNICIPAL DA SAÚDE;56637,25
2018;FUNDO MUNICIPAL DA SAÚDE;56637,25
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;35198,5
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;35198,5
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;35198,5
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;35198,5
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;41633,57
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;FUNDO MUNICIPAL DA SAÚDE;10000
2018;SECRETARIA MUNICIPAL DO URBANISMO;200000
2018;SECRETARIA MUNICIPAL DO URBANISMO;200000
2018;SECRETARIA MUNICIPAL DO URBANISMO;200000
2018;SECRETARIA MUNICIPAL DO URBANISMO;200000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;20000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;20000
2018;FUNDO MUNICIPAL DA SAÚDE;64916,67
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;8000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;8000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;8000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;8000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;8000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10556,57
2018;FUNDO MUNICIPAL DA SAÚDE;2185
2018;SECRETARIA MUNICIPAL DO URBANISMO;312000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;496,04
2018;FUNDO MUNICIPAL DA SAÚDE;1650,5
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;498619,43
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;498619,43
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;498619,43
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;498619,43
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;37509,83
2018;FUNDO MUNICIPAL DA SAÚDE;7086711,96
2018;FUNDO MUNICIPAL DA SAÚDE;7086711,96
2018;FUNDO MUNICIPAL DA SAÚDE;7086711,96
2018;FUNDO MUNICIPAL DA SAÚDE;7086711,96
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS;20000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;16406,9
